신용등급,매출액,영업이익,당기순이익,총자산,총부채,자본총계,자본금,영업활동현금흐름,이자발생부채
BBB+,63138.874570559085,4033.654003198245,3109.614414194617,75127.14705611372,43742.276438256005,23777.456700216222,4208.7165846233,2311.749686728797,19452.300655703384
BBB+,72746.70827257622,3485.7909830775934,1281.434398548859,85662.2375577008,50033.74404293971,23576.190142496722,8164.31986378413,2631.8054190980088,20953.325283645972
BBB+,68458.81398513816,2700.9020111755117,1684.3314318050966,125308.16795045548,87028.35220209032,29728.116361119108,1155.1068373667476,4416.111478546836,32789.56011829417
BBB+,59551.970771436434,3212.3415349011448,2674.061593818923,119486.33733087318,92397.16839079211,22314.639932196544,0.1,4252.22582869472,41459.38117745734
BBB+,76514.60356000486,1119.1690568455506,-182.1344577507864,97790.52862548929,26889.700405078973,55114.65254527094,0.1,-437.1665649378567,16780.982619428472
BBB+,110559.57138811081,3193.933785104929,1642.7044770253856,92189.54661498938,34066.15852466102,27145.057209285478,0.1,3167.8270701954816,7454.827153111553
BBB+,33950.65805168457,1743.1086987457627,1441.3178899914642,59179.45062361919,46415.815276936104,20595.666766786726,2693.7139022644615,1655.3780765412425,10301.076756029806
BBB+,56221.695809450575,4327.117935028729,3189.9158535384804,120142.2591448889,93745.07886860598,23419.43357275888,6086.019548986065,4580.003902551935,44633.76942782459
BBB+,48455.94219801885,1920.0094711098936,871.2137255712114,105832.03463549957,71274.5244731328,34654.100069665576,7655.165411241354,1249.8018364225202,33225.55302291841
BBB+,27992.59521769126,302.33733081127116,453.50599621690674,52959.062271560775,40937.91778243235,20751.560230464427,0.1,517.1643906896404,20985.24499141195
BBB+,83603.32307404085,4398.5261272919515,1956.5225959505874,111486.45355006892,71386.94396743806,23370.90974978495,2263.0876711759556,4119.127238388197,28747.446025813602
BBB+,33593.17042466125,-191.23115256978303,-698.2258326561005,26669.480941341273,4209.860471554108,26470.31296110399,5655.362759212598,393.28798796279034,15043.621644518495
BBB+,85528.18299114202,27.180480958119006,40.77072143717851,94750.08642419238,24152.377367743913,51613.66764089956,9976.163458260118,-190.42663975784785,6630.228510131346
BBB+,71204.6808355572,1773.633779420082,823.9886110779977,83342.84189773149,37669.60285336353,35193.14110248128,3430.9209068030145,1453.9468542109219,3151.966542521397
BBB+,108319.53272667779,4713.704063819734,3431.5101116552187,172033.7446322557,79401.80842406445,63802.252442477075,3079.834188732342,2460.4300105022903,34953.25303595124
BBB+,52265.69606172794,-314.05353775167464,-1082.154920087916,79125.01334650967,59579.82282801553,18107.068848667153,2184.213724875609,-937.9533678814621,15962.293754122726
BBB+,61417.205498668576,2155.258178022563,1264.7802203924011,110095.94005852504,87359.1685211664,18019.583800302156,7510.036598202182,743.8628369049723,28633.84371734928
BBB+,38224.1662671272,3251.8823233882563,3086.8618163708425,87442.13941461305,72711.38822733448,21071.34894037288,8573.884713903442,1635.3601232293036,25768.76247650064
BBB+,52613.46578269512,1997.054364468287,1092.8924967650269,76898.58744233506,41426.059602745925,32261.694219410077,3309.005228332866,2394.2676217390213,23380.275176500174
BBB+,25007.707117772006,-842.4830293133609,479.41862359676355,35927.06879120665,31346.420724991647,15953.328060115406,4745.460290534332,729.7506955393208,5899.792570556852
BBB+,85975.71122914215,4306.514360705321,3355.065796755078,155707.48929096316,88703.6323802124,49457.3958481833,4825.526989553498,2258.572986999776,39028.971126318706
BBB+,25506.09296301679,-641.6830974497207,-540.0200355728537,33144.268928024125,20615.565281821204,20771.688746811018,10837.986189298843,-2039.5846403718863,23713.914484999597
BBB+,23519.05570466814,-366.4788905368807,-299.6169196995079,118228.87300454118,107190.11254635005,24353.212673668844,0.1,-1972.424677665235,41775.43106467313
BBB+,52217.06971104254,3608.3603407584715,2244.140906011528,87733.3163557206,60137.35052643193,25579.748716727794,6308.762649049916,3882.6559416207992,30143.525845588974
BBB+,30166.64698839547,2602.30237546773,1498.0414298883024,105496.72800857961,88896.38931453013,26566.615346895946,5213.27270973497,3441.1344048936644,39177.64835084631
BBB+,63712.47782402085,3839.0115566340382,1447.4163291185198,164985.12199271953,131989.11105517324,30168.89814938759,8781.84935916528,1822.7170921540878,35170.536853353464
BBB+,29309.841814728,-18.404038069997114,723.6270718838855,32647.74306448426,20656.673636714157,19292.21719556979,8637.982010199063,1128.3029718351127,17659.95288709905
BBB+,40574.76060398549,1690.110808263319,405.6066654158493,53235.094543509935,32145.930790972558,25942.50286635635,12266.245167409357,2185.2041955965933,1236.2154792205329
BBB+,47937.35889496213,3130.376751206494,2507.264817259441,37928.864801841955,27993.683829323672,10099.86285276072,1082.6299525870286,3811.409813150037,5538.02822730468
BBB+,88791.24073518725,1308.6756824855938,897.0407452911797,173463.17314109593,96836.2522388772,58837.96775422522,2904.4215552743867,1954.9522484398294,31347.34627997428
BBB+,83909.72061966725,1789.6630737685996,698.9191716398295,102047.83695650252,22256.1239736391,61908.019520171794,5024.8543094744855,656.4003439883593,3859.3847163563005
BBB+,61704.107558915784,1628.738765187248,479.8948764814108,105053.46075118106,55622.58909634185,41867.51048932042,5129.261965938553,367.34831712237974,30726.89525388633
BBB+,33082.63738643407,107.53587641730928,-180.40739202508757,59112.076710152025,52251.44165376768,14424.940540486574,4191.2110315213495,-324.3450199277918,17298.047046539617
BBB+,81850.10521696103,2281.8079487647947,509.29933970303904,130091.21673621376,63969.747877035414,50618.3907051859,1770.2283676667184,4498.504752318341,20728.755154692313
BBB+,98361.08897873948,2310.289624009732,3465.434436014598,80546.94511979894,32387.292680584847,22701.536736317117,0.1,2538.1798192781366,11049.191054443778
BBB+,58885.39934920994,2331.544834982619,1734.0926184710756,107279.67509142443,59875.72694195561,44034.58434868073,8754.596952779855,8.476610514324648,11627.724272948082
BBB+,111139.34496659265,4355.99435767559,2133.439034245907,169662.59446703142,78226.76414982034,60755.0959053622,8240.717495211704,2547.074582461281,38669.03281451782
BBB+,55733.14026673153,-954.0618130352177,-1135.12344154384,87575.65681481008,49848.87231129941,32848.75745042355,2039.4929707491215,-370.1488041294208,25064.082806158927
BBB+,57712.41474367862,1910.3762640656685,1968.8835536067627,60159.23778716766,35365.41639409593,19151.61692544824,8791.863986644672,2213.6115042978554,19477.841491327003
BBB+,89416.14670571685,3944.1083423408645,3238.9804160196754,168511.11023573074,103781.64910207316,47716.63635460007,4996.482836298665,5360.450273503448,31293.46177791517
BBB+,56510.12340252051,619.9301177236621,929.8951765854931,82764.61955930894,37249.460265932874,40000.52130727783,1902.756816200747,-426.89519937722366,21259.150907021147
BBB+,55885.61964711592,3443.1974575311997,2664.8932081716684,99376.54057005915,67622.7229021546,29476.155449286896,2865.3492323640085,2990.0734968378347,20372.903681427764
BBB+,115155.08025455236,1318.1314774806074,801.6254249294802,179297.5625795453,90509.82223383526,56882.93976409556,0.1,814.2927612868875,33324.0594200647
BBB+,104943.33460723673,2300.739152186453,2011.0563223126871,77559.26950998895,7705.417355069949,40628.768390591395,708.348512989588,1735.1617083194174,407.1791711615515
BBB+,7192.4339683168655,-24.54767013430569,1288.2080792582094,63105.366012740895,67785.17018030542,16800.863337858325,7038.249774608577,-86.70061880888375,20631.755198471506
BBB+,105135.32262474654,3655.2694053799173,3328.5630014251046,162277.59176348272,81256.49262012425,53615.381427698274,8492.471921052402,5331.779573252919,39653.139447188274
BBB+,88586.63653472005,2847.877676033151,1415.5602303549176,126669.11476073475,79396.56738049162,30595.5635117244,12283.953422111208,2326.670000994677,13574.936925707567
BBB+,49462.749133641104,338.06536168632124,112.36307856031726,57029.63873606879,17517.275380468243,36586.42746222223,3665.444205643436,-494.17386947149976,15714.80499764012
BBB+,30516.340280255317,1975.7012476621676,1601.9288954079248,86216.04118835984,70102.1872426505,24432.119303358784,477.91216950969556,997.1398759775394,35907.72895547682
BBB+,66644.87854191558,2995.5308215263276,2198.7314797991185,61238.51623151352,18024.36877976299,34123.109320676376,0.1,3646.3943103507268,-1062.1706354642301
BBB+,62331.862960016064,-754.2186160983015,823.6589962526751,70764.66583652455,38197.10234838018,25851.908179144593,0.1,91.46401352827638,4679.8988637723705
BBB+,98843.96518187347,3673.9071722285835,2312.8485915606725,127804.08203128695,61213.33745779657,43246.93492288681,8090.598340849744,4846.068797300646,16860.02000829349
BBB+,58355.47635073321,332.6390696860735,-558.3795985077177,71871.21838965235,34530.45081515692,30901.78180076351,5070.977853118903,831.6830673462754,19694.189980582603
BBB+,76691.71017086721,63.22639193624377,-132.2159689324444,110270.7059824671,46385.555603796674,48197.58091533523,0.1,-141.58342026128912,26610.83698258283
BBB+,59953.64239040081,3732.952840989216,3042.5469591703895,102341.35081844979,72497.85104659223,26514.407756345827,3304.914018444947,1409.713925871666,14542.31240373287
BBB+,81051.30032565311,4339.52545611855,1387.6562416850493,74461.3999034983,25944.011015821266,32497.69385139853,0.1,2809.9798690795506,1288.9991838426795
BBB+,95098.92931809252,291.30890596357517,436.96335894536276,155896.4508030963,84010.3719074269,50014.01147179426,886.3033552765005,3753.409279803176,30109.168245255285
BBB+,28633.459022158204,870.133324475231,1070.425181035271,70175.87352917458,60529.745581452815,18714.95053308607,1358.5340044935015,1250.2914964876709,30301.507216759328
BBB+,88277.65879601857,3824.6645896306527,2367.915078858491,127683.88618578101,77260.79938129142,32896.495225528655,2254.1073088829835,5860.5917050401995,21010.819735598587
BBB+,105731.13571710893,2184.1425718397795,1863.0197591138608,157474.2654471008,55246.45682688918,74346.94827991887,11501.110669019345,4301.784756868766,24041.190250347754
BBB+,105455.72317530238,1832.065010627221,1533.1638481483815,138914.39896880195,44747.03516177971,66533.44423212219,5265.962214248982,1152.5864712175162,11382.057412693332
BBB+,81201.15766586948,2873.250191462189,3061.206334815771,123184.93330702806,63938.71723800585,43276.55181002784,10448.19427490306,3451.6577277994975,30545.674254594407
BBB+,97037.5953464284,463.44676200885556,-1516.1215360082463,122626.00796730237,25181.2317586003,71660.05310642772,2616.703518544755,1632.8890410229153,16172.371905227366
BBB+,62661.295709616854,1618.4698150506276,1842.1240308872789,127854.00445069664,81977.24265200552,42407.78697139309,9646.942004153934,1356.428395360776,11585.686252672
BBB+,39622.23210166098,1977.4125834024387,1361.5539782616975,55900.72211704022,34599.25823813055,26700.32853527955,4328.497830331498,3526.7706957524624,1260.3606833268823
BBB+,98525.77168226201,1609.1806295867655,1878.7144525637543,103149.95247729514,33156.9050746671,43143.23375853879,11361.479270203226,688.2910108199881,26696.853053448845
BBB+,24414.19703407314,938.8509069806136,906.7021153400256,37584.524158725086,24186.996112724522,23552.336606570032,10148.398640285752,-505.53821090150973,16867.21803799852
BBB+,26531.981722845663,909.9844400278419,335.227732405137,134901.3610566895,123482.07611860495,25459.441099882642,7512.964773896704,3582.9874641601973,41851.33593160655
BBB+,40373.164148506745,2178.034220501962,1366.776660657534,101101.57350446055,67009.53962782281,37754.51153689066,9639.905149549792,1332.244042105609,35612.250644649495
BBB+,110426.86820702127,4613.547729746508,2472.8380971638917,167340.82217098805,112740.13664600826,26347.352745283642,6226.631641899861,4764.606909871983,42543.97336046725
BBB+,46841.91856781183,-379.87306128783894,-720.1043503321557,79240.6144905126,49800.416508533286,27487.141094454782,414.08579828611755,-869.6548325541028,37336.08052312699
BBB+,36435.37757962299,2442.350006163236,531.8761662156935,114454.57496461069,99644.67898317815,23069.512533360787,121.3617779077631,-237.38225937231164,29539.379771157546
BBB+,85559.69876356893,2229.8556811312883,1348.1360150751811,110118.8933800529,66395.68005354713,25581.409953099635,0.1,3626.460368791829,25886.277356315724
BBB+,87171.11539559514,2218.316911423327,1970.9742244271335,141722.63527605336,77273.21374607709,45134.54676464328,3808.6906138869253,2234.798081558165,38996.277970270065
BBB+,107273.88322745787,1787.3626325114753,754.9891551693254,144249.3633298076,81222.89128517476,35382.33622710714,2667.074380572931,-2396.798059394976,22471.81004451965
BBB+,51766.56916514326,3260.3776065026614,3068.9774923033274,53073.0546705187,21347.268834735278,29122.773703276143,2783.3602642504948,5709.830652893091,11787.38955708566
BBB+,77084.195308283,1689.2490110404256,1281.6799431454513,78439.79250376609,26579.269838479016,35171.13304592359,2227.034549299257,1257.6577226554723,23610.9542964645
BBB+,59720.96267092107,3020.9133553995052,2150.0026982485724,46663.60434010957,9136.208604916581,31640.181849650522,11391.25171318809,867.3154798323901,-2836.868860172315
BBB+,79358.70506552553,1499.953379005952,1290.153934888357,69600.9669058129,24739.427639552952,28426.085832805795,148.51647694632857,-1253.685238817154,7726.929078695592
BBB+,33488.77099950619,1134.9885683576954,33.4270157286702,76289.52584500004,64502.903546794194,19003.544927735522,0.1,1524.8055155152174,26912.819423509583
BBB+,85548.62598084394,-1431.4938731742564,-1027.1004861741253,172738.175054271,97800.10034385958,58863.77036003556,4351.080541980525,-1541.5880768707195,26889.005736450083
BBB+,44802.35193594815,3823.475292286298,2323.755049229637,95066.80838383865,67672.87053112673,30792.444568597304,12048.551206809669,1427.0786971711893,21157.014372707177
BBB+,14917.697613875833,224.9805264111917,-472.749833637489,48987.73968224811,36187.6677060261,27145.335490783043,0.1,1599.4813116423495,26760.48577836362
BBB+,104365.20546404729,4269.039616607155,2984.3494497618344,97859.85850456066,30378.11108530823,38344.46247699044,0.1,4223.996321923066,19239.69822399981
BBB+,73297.97333281557,25.24377280715521,37.865659210732815,117191.9581364521,67558.77920285832,35788.146399820616,0.1,-262.94510621660174,38465.891168859795
BBB+,50949.40213058391,1876.6787527949934,1303.8673709170407,106490.83377812032,63623.72957245507,42340.88335005392,258.74220259436106,2477.699383734229,21954.288351877687
BBB+,30399.570624448716,901.7311434044531,-537.1497169106005,42430.23689915735,27074.95043658091,23121.41629479356,9170.34797022181,-270.21733176791713,12840.470644983781
BBB+,40117.27822793972,983.6542486256704,939.3230601807317,67135.45665981056,50328.0260210141,19823.29363648392,10755.405794793143,-883.9707227712386,28066.4638299703
BBB+,40879.53652395077,-187.12475596799436,-980.8897601750898,79990.51191080933,46282.390639798265,36586.34685043432,9746.98078193059,-626.6735867024261,22682.899857109573
BBB+,34533.193971669025,-1335.103758059874,-1425.4430604839042,109323.20691291735,91996.18026399848,26975.911161304433,4624.97566641155,-176.87413661772644,19158.78533675806
BBB+,102765.0579591874,3365.537768746266,2103.6984461906986,125178.80574770717,49242.00493755492,50904.729733881104,3158.8467308158683,5136.286230402219,5504.958781084306
BBB+,75241.45232742437,1905.383294594051,1153.15718951455,96293.55167112872,66369.09624897016,18189.395441065717,6828.039043301191,3086.2892027496296,16855.54428463937
BBB+,99142.07638013159,3167.4722113181692,1093.2053166960134,115193.23523608163,44185.563955805446,45324.62618560722,5695.234979842952,3727.7613427870892,22235.060832567207
BBB+,52940.196790568654,-1342.2473458424988,-770.9611336502005,118969.94295075658,88561.53977364236,28086.671918813652,3888.1828837625517,1135.0337472259184,41844.17178106998
BBB+,27097.05835587216,2760.090044235535,1708.4982364137416,23831.18083381489,23503.297654858365,10814.370479651883,4441.966188199864,747.7033592772348,1728.537740728043
BBB+,93531.51926995904,1397.5092772551093,811.8692684439621,123001.36978018354,51247.008443342485,50440.702787495546,1705.2018452032662,2034.8575584964383,10234.328725728281
BBB+,86254.68759649034,1373.413064360313,1592.7518583239334,126671.46410951999,60475.15296223151,48795.31277270801,0.1,1066.3398537991848,12241.961132310431
BBB+,97075.82925487138,-1171.0374477008495,660.809538967204,176636.20642056235,101997.24472124045,51471.8981780233,858.2459833878374,-1338.2848813881171,40707.72630119458
BBB+,70447.33097108905,677.5837840849777,-1100.1729148595462,65585.4342172423,8980.761661548342,42725.47423726079,6482.143125749506,-838.764866029748,15065.18842632816
BBB+,43538.439091692504,2033.5271165968654,904.2668499800546,45415.48431469359,33963.38212381808,14786.813547024964,0.1,2561.1843619587235,-1085.0775550697508
BBB+,21213.016219820685,86.48194721289656,-913.867041652891,30620.58639970672,6315.598781320892,34167.44619098763,2113.6363244335134,498.12164354797164,18716.105601506777
BBB+,12945.057898786952,-260.0074604712943,114.67049997236677,42816.74223027634,36509.632009299545,23318.651322557827,5578.946296475028,1174.6761351217547,13741.624229278905
BBB+,10169.538802038769,991.8568085037131,772.6057859075049,14665.46107449253,17338.181592609813,14204.310388483207,3572.2789713934,-607.6562079781481,12806.35530621271
BBB+,97042.64219310805,1827.4450632617632,612.3465643782451,167852.61041245933,80614.08010996974,64024.42500374974,2702.112471115119,1869.3121523097816,32291.882951482163
BBB+,84273.52360813075,3384.6505208156386,2114.2409127898527,172966.71628853757,117441.65266959758,41234.01124449257,1083.9023538071838,3102.948521537711,35115.28619957901
BBB+,62046.836645605224,1000.8304608628057,1322.418156396179,132143.7194246294,90197.71755825831,35045.26636887736,0.1,-1455.5724301209982,43064.405401774275
BBB+,52248.64543065371,1442.9560893925745,785.1705691569467,142483.25714024456,119003.15299106183,24410.483924855922,9519.635336502428,2382.05015902015,41757.64833301155
BBB+,58109.64926306598,1068.764852760341,1389.7719007931605,64480.09727140828,19779.760152853218,40831.41429651676,9404.227186961534,2409.0753973863466,-6827.736425590629
BBB+,69724.66397243258,485.2656132313591,727.8984198470387,85248.92935918889,45056.19345318742,28856.340301057855,4162.183137438238,-1363.4851269411954,19013.630032491797
BBB+,55854.748303209824,2733.3967956421584,2094.2208147375595,106713.58465647427,76564.66335180397,28446.131923989327,5071.622756645438,1704.1382103952703,20633.825275961826
BBB+,36751.74466844568,522.9477442426153,-840.9652463412644,40842.10535777587,22200.881117583445,22978.622836572922,7913.582117086323,1120.121864858143,11955.617240372478
BBB+,26657.8074277588,3102.6293888094187,2841.8775903583773,38305.02573346429,30625.28519902563,17986.29746831071,7577.688994068786,5389.873274747899,14888.568566596217
BBB+,80356.06676746646,3647.689851652587,2151.581303371053,117759.13839513276,60592.83350165427,40140.85152235176,4094.4058953265544,3705.297916465077,39070.27811271878
BBB+,6028.6486243235995,-1586.7682813423958,-1170.9451136902746,33641.67713077679,40057.079386854595,14425.893988603919,4770.824046144076,-2193.9164916017653,8505.303676142581
BBB+,66682.1606467044,3628.1007767243427,2404.9731239379976,102983.29198652416,55549.49133826663,36589.87775692508,8653.788541248556,5717.245341844138,43674.45162416808
BBB+,91308.68024802496,2913.900225524456,2587.28123974385,128830.348555027,76635.86481899934,32717.61334475209,0.1,2741.280157157189,20925.560556004042
BBB+,60161.43451824618,1828.8872463683376,841.8183627238183,118929.01739058946,80391.33120711037,33941.708962620876,585.3589304338266,30.19613636826398,26415.152453457704
BBB+,65355.09848970283,-832.8844690695942,240.12130245125286,118137.31870128156,68799.11067598178,41077.92350108878,5974.465886687632,-592.0765871756778,27808.317454370714
BBB+,69017.73259645549,96.79959064112381,-680.4774654981225,133448.3431666091,89218.58132655172,36154.76954748762,0.1,2061.1864044064187,23536.36872969304
BBB+,68221.32051683175,707.0044069936048,1060.5066104904072,130154.51025223595,102582.33413665969,22449.41814373644,9769.38295732192,1205.4079287105883,13606.337945281477
BBB+,29217.77499302078,-920.9600832755918,-896.5061367113949,68777.79206667733,55226.17359042693,23210.17340532483,6229.177736857539,-1501.306910104064,17359.240957090053
BBB+,85359.71169877742,2178.7182576842383,227.2466177798549,96291.44953406067,44469.94587595159,33794.30897409544,7498.643755622434,4865.7545659872385,15162.563520800366
BBB+,9308.577512610223,3260.8191195694635,1311.9698266992616,56332.3267068994,61779.83156121734,14784.466157059647,12305.933609065914,812.2759624390728,22432.099260178937
BBB+,65315.48596922474,713.3060182478032,104.19262450058693,92717.70119615126,35484.570734701236,48421.67046129608,10670.314235011323,-1693.5713771105495,12784.518814404139
BBB+,53308.35896822763,1592.022887353319,575.1950819663189,118429.37778451171,83690.57990174074,33956.00730668024,6509.629287009748,1470.0496403277484,27646.790045138696
BBB+,55497.83604170785,1817.0825379033506,1035.2950067973406,92949.55718338462,68683.99292662667,22098.297008494912,12337.688113198608,2049.0090562001274,21940.56823554143
BBB+,21368.522121654587,-517.1952352572853,-425.9861751394319,103213.26538565684,85637.96293262907,31134.12488455336,11020.625170900445,852.4665710218408,41542.313411150026
BBB+,103498.5921648531,3587.448317782958,2736.4905995331947,183439.65442848153,112210.64473914541,48483.94320549202,0.1,3759.8059909462236,21672.72339812319
BBB+,61061.99026603544,1039.7720284226657,900.895092863254,146214.92313130805,115907.16848966578,27886.58232343045,4884.8063498173,1879.6861975070847,29049.61715435181
BBB+,63711.47519864488,2216.0427382167527,468.43236800859387,139625.4485395136,90596.01071295532,43725.43143315085,6056.842865157675,-961.1453979743039,25885.156589560953
BBB+,54496.16113721416,320.28312363416785,480.4246854512518,83622.28608714705,34127.36062496517,47069.102435294844,1566.2126770929476,-426.9911014334946,1222.304753815828
BBB+,53442.943460621624,-21.12053494814063,-916.5799440356936,75410.55133394204,47647.50629288682,24848.64176580625,0.1,2761.4634024602724,16855.019305091097
BBB+,42805.058540183105,617.9177311433612,-56.42624069637827,85902.46882326322,64601.1373567736,24636.9760354383,0.1,471.80128290690186,20173.76294256577
BBB+,114107.31460967693,396.8646705739511,595.2970058609267,101709.42654596322,10798.858769039405,57415.72595613504,1212.490906519562,-670.1778439623738,-1628.43846588831
BBB+,76229.95019362602,-594.8013401027947,1128.8682075197205,92126.05033259152,24636.655960550503,50802.127930409544,6192.222699199497,-1672.1073383640403,24928.950359254442
BBB+,89350.75124536402,2842.587613889932,2328.790583998194,89108.3485766515,26253.437469674096,42914.44643686575,11623.033754628932,4743.776446972046,5571.427463676253
BBB+,66958.21365093095,325.256926829529,487.8853902442935,52094.74402308173,15516.508016962936,24541.806578306554,2926.6716945116273,1679.3662728474196,18480.388730210885
BBB+,18095.240807935,-7.810514150007975,136.4217622684098,80034.91716856782,76253.10219684336,17902.7211113948,0.1,-1734.9581956787176,39011.27601337271
BBB+,45035.74026482176,142.1692525586193,-595.117090780939,101176.26987432633,67987.3977131953,33554.71144046657,3036.721030163907,4178.482567858278,41913.8953022185
BBB+,79639.44410043949,954.8213938076104,-460.2175490154805,57063.867675738096,5751.027474329574,34057.50218052589,2620.3574634057177,1070.30357947903,2435.4200292816167
BBB+,94734.35934053642,2503.8142451468652,986.3181498893146,141248.77139381773,53278.28118042081,63628.2600284772,2307.6088572438844,2657.358350822654,34648.25194505376
BBB+,79089.55499127363,1596.5609207029067,198.16041805301666,98130.7275483473,39623.624457496975,43110.14040843178,5455.424216232976,573.9969088924959,13156.168774348396
BBB+,61428.71948772537,4019.026328236557,2538.333444960339,28201.167820517818,13228.419985008855,6345.832506232799,2108.7226464360474,2386.496656715648,13273.118929226443
BBB+,24001.1208465168,1153.7028881341935,1208.6023473986209,58333.0854405681,55530.32466587269,14684.280493196813,3188.8472477463442,3334.6299621742032,24476.56637190396
BBB+,59936.60012036456,234.8701902083667,-903.3413844924369,120188.29425628194,79458.5107365354,35255.57603639248,4878.926402276605,3049.7273410115004,35821.987626599876
BBB+,38746.44345211332,1932.8269913110475,386.00348386766575,74801.84407850546,62817.03364607185,18412.17517410795,7568.677570638617,3384.730012129404,14811.117992717851
BBB+,49300.681313533125,177.25538419918644,-480.3022569631228,62451.52259660966,16475.33037493204,44143.88433081466,649.4584510778918,2433.5369407919816,7327.334584361783
BBB+,57633.52889354253,-612.9168251299384,-1333.8781786360184,53577.38210782743,14789.829836348115,31153.81855962198,0.1,-1602.1383758469635,15382.33938413205
BBB+,60506.14491310528,719.9551710271882,-321.07028386074876,122879.71708826593,90844.59671465144,28348.915157964395,7027.37865304447,3868.397711171184,26854.669455498188
BBB+,43937.3377517952,2789.8276425305794,1847.2814617697231,68759.91756874892,38117.520592332236,34164.77201482504,6564.761050601422,5874.506699889317,4592.329011275469
BBB+,42617.429591291926,768.7404683538942,692.8510707539419,70800.42891758242,46171.51615609545,27952.690676611342,0.1,-824.286053053482,8878.558860824827
BBB+,46071.14204225671,3341.699161095284,1533.0271104078129,150469.1635285429,129266.64414171872,26065.236536579214,8128.048469730451,3987.6252814844875,43405.92027377045
BBB+,36804.502088572626,3538.4866940276615,1979.249705493803,30436.26841034094,21689.530907924556,11889.460467492441,2301.2821377555206,4608.9699849055805,24434.87241457093
BBB+,34673.98230411571,2859.5010345129213,1912.855173599916,50582.77204956127,42079.12175635206,13962.707021983922,6166.658317316278,1669.3387973257745,26261.144410098757
BBB+,67244.80797765826,1873.8803571437604,1427.1054907867494,111972.44318858263,85308.2679444407,20213.55276125396,5117.508544439027,2281.736198072365,17463.608962500926
BBB+,96352.33269062128,2384.6688073815876,1321.3991863263334,170439.32781080354,102712.80125793007,48138.03821758144,11137.823568405038,3062.636091806,21733.210779701865
BBB+,20181.075447115207,-167.68985608289358,-412.2313267002089,13527.435677996858,12670.067609490005,12716.698942385385,0.1,1421.084807467389,8454.673616653376
BBB+,42222.51448500511,4519.845067890161,3017.486927449195,127487.08495644247,105019.16552240858,28431.741610306046,6059.532122114689,3945.21705055867,35207.42359041087
BBB+,89939.8126059623,-431.95066638353865,-981.7885838473921,178092.3607292702,113418.40600605216,46590.1423700391,0.1,-1124.4092810473428,33726.37960019733
BBB+,38871.733673092414,682.0470920323897,323.10832402828976,115375.83205593596,98188.61201205078,24963.798745705004,3392.5824615535435,-1932.6437370318683,21205.35727504551
BBB+,71050.68040611269,-1101.660426819336,-950.7807416536102,64002.48338169609,23124.47278744075,27501.773860416866,8293.005048308456,-458.4160482343252,16294.659615647712
BBB+,77313.4421384328,2739.747992568842,966.0537240180068,74425.48866821294,23171.333861249037,35794.30685317445,0.1,2084.2974103701554,9358.859645673305
BBB+,38515.64057281098,2344.2527975211133,520.4055803572197,29144.982260343524,20848.78725144649,12392.176089535255,10827.084565478694,4768.590795870104,9766.20239964114
BBB+,48695.927915653694,663.4625941721744,512.9602238608372,81860.69948318589,39827.106477482426,42127.23194865216,8397.827523348577,5622.9514242646965,13838.193099021355
BBB+,76484.27931184496,2163.97392486437,1029.3663501054075,82076.80830049938,30011.698313987494,37892.12620691459,2300.0809925512012,4850.581437600752,9441.745484881532
BBB+,13909.246651030997,237.6929783291696,-383.1405328160936,15269.893781584047,13402.762628987024,17581.455103637552,7384.023026379264,-511.3611608062672,4668.081159384519
BBB+,87880.29789873738,1915.7825185390006,-418.0776438843593,140135.69662756074,81796.91347073353,39594.59870809006,6374.2340271549365,3913.5205353956526,34292.56851930832
BBB+,51289.46359869493,816.6385355771662,104.78615948260438,32803.72497059377,4001.4395908870865,24300.66863852953,0.1,2442.2100521409516,12253.6305362263
BBB+,95966.72079588067,3694.261836892888,2429.5007091281204,123783.6620283626,54175.67335487022,45708.828132649855,5581.380245009491,4378.565525395277,28433.087842915404
BBB+,8874.458988808,-1280.4042342124444,-1469.9664002358224,16345.30395269092,9438.240825167399,23727.664807440233,8416.851542582535,-1838.0169736342366,12572.295236834256
BBB+,89896.89310415057,2566.5168509443774,1292.4989655792745,145750.957991458,63012.70824194621,61959.31976994118,11313.140991563727,2702.656141220683,34094.53547287016
BBB+,449.3532834114085,224.67664170570424,337.01496255855636,50051.8354239646,61010.271191865024,13424.203137670796,399.880763195119,3232.475023732993,20461.557334514997
BBB+,45589.295417564455,62.551410738921504,-22.359245757279723,46295.04820233316,21763.926753037027,23862.065960520187,6259.623007062957,2909.0376841868233,17556.242627260224
BBB+,56285.6639352434,1590.305864314146,1737.9522611198672,58118.12911412924,31957.623588831655,19744.475202599395,0.1,834.1131024846583,25324.421146765515
BBB+,80294.81734515593,3561.789237016382,2451.571072863607,62584.421100535845,12727.32175152433,32315.205998685346,269.45477994779776,5787.997959069829,11673.660085709767
BBB+,6858.415525223754,-1361.0984792999975,-507.69867040437134,42301.530532554425,36052.042104846056,26366.839995398615,0.1,-2453.5537033588635,7238.899259355303
BBB+,52303.69209280251,145.15883007599655,-1221.3685920322903,40350.25290444834,10751.364770317581,24103.755246192784,9410.610883951804,803.4882314641452,22191.201939430153
BBB+,64510.95066032635,3819.44718209546,2263.127218141056,44728.55591095126,18429.819450319912,17271.992534677815,37.11451825059385,4053.607501709128,7823.242916358333
